Full Name,Academic Performance,Attendance Percentage,Seat Zone,Grades,Academic Stress,Motivation,Depression,Sleep Disorder,Study Life Balance,Family Pressures,Parents Marital Status,Family Income Level,Housing Status,Has Private Study Room,Daily Food Availability,Has School Uniform,Has Stationery,Receives Private Tutoring,Daily Study Hours,Works After School,Has Electronic Device,Device Usage Purpose,Has Social Media Accounts,Daily Screen Time,Social Media Impact On Studies,Content Type Watched,Plays Video Games,Daily Gaming Hours
Blake Ibarra,Good,88.36,Side,Mathematics:85.27; Art:95.13; Physics:84.60; Chemistry:86.18; History:87.11; English Language:84.08; Geography:88.25; Biology:83.26,High,Low,FALSE,Not Specified,Moderate,Low,Separated,4920.41,Rented,FALSE,TRUE,FALSE,FALSE,FALSE,3,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Dr. Rachael Bauer,Good,75.45,Middle,Mathematics:82.25; Art:83.68; Physics:79.30; Chemistry:85.40; History:94.14; English Language:83.35; Geography:86.23; Biology:88.60,Moderate,Moderate,TRUE,Not Specified,Moderate,High,Widowed,2387.27,Temporary Shelter,FALSE,FALSE,TRUE,TRUE,FALSE,3.6,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.8
Jon Green,Average,98.37,Back,Mathematics:60.21; Art:62.45; Physics:69.98; Chemistry:62.78; History:59.74; English Language:73.01; Geography:66.65; Biology:62.81,High,Low,TRUE,Low,Good,Low,Widowed,2068.46,Temporary Shelter,TRUE,TRUE,FALSE,FALSE,TRUE,2.5,TRUE,TRUE,Gaming,TRUE,3.8,Negative,Educational,TRUE,0.6
Edward Allen,Average,93,Front,Mathematics:56.48; Art:65.93; Physics:47.29; Chemistry:57.47; History:57.53; English Language:57.25; Geography:66.15; Biology:46.24,High,Low,FALSE,Moderate,Good,High,Divorced,1950.68,Shared,FALSE,FALSE,TRUE,FALSE,TRUE,5.7,FALSE,TRUE,Education,TRUE,2,Negative,News,TRUE,0.6
David Padilla,Average,75.78,Front,Mathematics:43.09; Art:44.41; Physics:36.35; Chemistry:42.95; History:48.61; English Language:39.64; Geography:30.93; Biology:42.02,Low,High,TRUE,High,Needs Improvement,Moderate,Separated,1677.02,Rented,TRUE,FALSE,TRUE,TRUE,TRUE,4.5,FALSE,TRUE,Gaming,FALSE,1.9,None,None,TRUE,0.7
Joseph Gomez,Average,91.91,Front,Mathematics:57.67; Art:65.16; Physics:66.15; Chemistry:67.85; History:60.83; English Language:63.01; Geography:64.81; Biology:59.41,Moderate,High,TRUE,Not Specified,Moderate,High,Divorced,3957.09,Not Specified,TRUE,FALSE,FALSE,FALSE,TRUE,5.4,FALSE,TRUE,Entertainment,TRUE,3.5,Neutral,Educational,TRUE,0.5
Daniel Ray,Average,83.82,Back,Mathematics:54.25; Art:45.43; Physics:47.49; Chemistry:52.08; History:52.85; English Language:51.87; Geography:52.34; Biology:56.47,Low,High,FALSE,Moderate,Needs Improvement,Low,Divorced,2167.59,Owned,TRUE,TRUE,TRUE,TRUE,TRUE,4.5,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.6
Jennifer Smith,Average,76.65,Front,Mathematics:59.73; Art:60.23; Physics:57.34; Chemistry:60.13; History:55.76; English Language:56.79; Geography:54.24; Biology:56.83,Moderate,High,FALSE,Moderate,Moderate,Moderate,Divorced,577.62,Shared,TRUE,FALSE,TRUE,FALSE,FALSE,3.7,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Darius Reyes,Average,97.64,Middle,Mathematics:47.68; Art:42.61; Physics:47.57; Chemistry:42.23; History:48.41; English Language:39.60; Geography:38.48; Biology:37.83,Low,Low,TRUE,Low,Good,Low,Married,1891.49,Owned,FALSE,TRUE,FALSE,TRUE,FALSE,2.7,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Yvonne Reilly,Average,90.69,Back,Mathematics:61.13; Art:63.87; Physics:62.99; Chemistry:73.17; History:72.14; English Language:66.98; Geography:61.26; Biology:63.00,Low,Low,FALSE,Moderate,Moderate,High,Married,3069.8,Owned,TRUE,FALSE,TRUE,FALSE,TRUE,5.1,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Hannah Woods,Average,97.87,Middle,Mathematics:70.29; Art:64.49; Physics:70.65; Chemistry:67.13; History:66.01; English Language:77.86; Geography:63.43; Biology:69.98,High,High,TRUE,Not Specified,Good,High,Single,926.31,Rented,TRUE,TRUE,FALSE,TRUE,TRUE,5.5,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Teresa Whitney,Average,83.5,Front,Mathematics:35.93; Art:41.49; Physics:41.39; Chemistry:43.62; History:34.45; English Language:36.80; Geography:39.79; Biology:32.03,Moderate,Low,TRUE,Low,Good,High,Divorced,4969.62,Shared,TRUE,TRUE,TRUE,TRUE,TRUE,3.8,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,0.6
William Hull,Average,80.06,Front,Mathematics:69.66; Art:67.95; Physics:67.82; Chemistry:61.82; History:61.47; English Language:74.57; Geography:67.16; Biology:66.32,Moderate,Moderate,TRUE,Moderate,Needs Improvement,None,Separated,1728.4,Owned,FALSE,FALSE,TRUE,TRUE,TRUE,4.2,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.3
Mark Anderson,Average,98.15,Front,Mathematics:50.94; Art:57.17; Physics:60.16; Chemistry:58.25; History:61.31; English Language:58.35; Geography:53.75; Biology:47.24,High,Low,TRUE,Moderate,Needs Improvement,High,Single,829.69,Not Specified,TRUE,TRUE,FALSE,FALSE,TRUE,5.6,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Mary Bryant,Average,94.88,Front,Mathematics:49.99; Art:49.95; Physics:53.16; Chemistry:56.02; History:47.99; English Language:46.99; Geography:50.73; Biology:52.47,Moderate,Low,FALSE,Moderate,Good,Low,Divorced,894.22,Owned,TRUE,TRUE,FALSE,TRUE,TRUE,2.7,FALSE,TRUE,Entertainment,FALSE,1.9,None,None,TRUE,1
Stephanie Cole DDS,Average,89.62,Front,Mathematics:74.50; Art:64.91; Physics:69.43; Chemistry:69.68; History:63.48; English Language:53.73; Geography:57.75; Biology:69.20,Moderate,High,FALSE,Not Specified,Needs Improvement,None,Widowed,4785.51,Not Specified,TRUE,FALSE,TRUE,TRUE,TRUE,2.5,FALSE,TRUE,Other,TRUE,3.2,Positive,Entertainment,TRUE,1.7
David Gibson,Average,79.42,Side,Mathematics:71.72; Art:68.03; Physics:69.66; Chemistry:68.83; History:76.93; English Language:68.07; Geography:67.34; Biology:77.38,Moderate,High,TRUE,High,Good,None,Married,1645.49,Rented,FALSE,TRUE,FALSE,FALSE,TRUE,3.3,FALSE,TRUE,Education,TRUE,2.3,Neutral,Gaming,FALSE,0
Lawrence Scott,Average,93.5,Back,Mathematics:66.69; Art:63.33; Physics:71.78; Chemistry:68.47; History:66.25; English Language:63.36; Geography:61.70; Biology:68.80,Low,High,TRUE,Not Specified,Moderate,High,Widowed,3953.34,Shared,TRUE,FALSE,FALSE,TRUE,FALSE,3.1,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Ashley Barnett,Average,86.28,Front,Mathematics:47.61; Art:54.44; Physics:50.47; Chemistry:55.73; History:60.31; English Language:60.19; Geography:56.87; Biology:65.47,Low,High,TRUE,Low,Needs Improvement,None,Widowed,4807.16,Temporary Shelter,TRUE,FALSE,TRUE,FALSE,FALSE,3.1,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.7
Kevin Lucas,Good,94.07,Middle,Mathematics:69.28; Art:78.94; Physics:70.71; Chemistry:72.52; History:75.83; English Language:77.65; Geography:63.93; Biology:70.87,Low,Low,TRUE,Moderate,Good,High,Married,3088.78,Owned,TRUE,FALSE,TRUE,FALSE,TRUE,3.4,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Tamara Bowen,Average,76.1,Middle,Mathematics:74.51; Art:75.86; Physics:76.11; Chemistry:72.91; History:78.67; English Language:69.01; Geography:70.41; Biology:76.21,High,Low,TRUE,Not Specified,Needs Improvement,Low,Divorced,4026.71,Owned,FALSE,FALSE,FALSE,TRUE,FALSE,5.7,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.4
Erica Smith,Good,82.19,Back,Mathematics:89.66; Art:75.51; Physics:82.72; Chemistry:81.76; History:83.88; English Language:83.21; Geography:82.01; Biology:76.69,Low,Moderate,FALSE,High,Moderate,Low,Widowed,4035.4,Owned,FALSE,FALSE,TRUE,FALSE,FALSE,2.4,FALSE,TRUE,Gaming,FALSE,2.8,None,None,FALSE,0
Alan Ellis,Average,84.79,Front,Mathematics:73.71; Art:71.87; Physics:60.43; Chemistry:70.39; History:63.60; English Language:63.13; Geography:67.87; Biology:68.65,High,Moderate,TRUE,Low,Moderate,Moderate,Widowed,4042.22,Not Specified,TRUE,TRUE,TRUE,TRUE,FALSE,4.9,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.5
Tara Adams,Average,93.65,Middle,Mathematics:50.43; Art:33.98; Physics:31.62; Chemistry:43.58; History:47.41; English Language:44.23; Geography:46.48; Biology:48.83,High,Moderate,TRUE,Low,Moderate,Low,Divorced,4410.78,Owned,TRUE,TRUE,TRUE,FALSE,TRUE,3.2,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.6
Robert Hubbard,Average,87.48,Back,Mathematics:65.04; Art:64.06; Physics:63.39; Chemistry:62.66; History:63.06; English Language:68.10; Geography:63.72; Biology:60.11,Moderate,Low,FALSE,High,Good,High,Separated,1132.17,Rented,FALSE,FALSE,FALSE,FALSE,TRUE,3.4,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.7
John Clark,Average,93.97,Side,Mathematics:61.82; Art:67.15; Physics:70.85; Chemistry:66.38; History:71.08; English Language:56.89; Geography:68.57; Biology:78.29,Moderate,Low,TRUE,Not Specified,Moderate,None,Widowed,1086,Not Specified,TRUE,TRUE,FALSE,FALSE,TRUE,3.5,TRUE,TRUE,Education,TRUE,2.5,Negative,Entertainment,TRUE,1.7
Alexander Gallagher,Average,98.13,Front,Mathematics:65.00; Art:70.25; Physics:68.27; Chemistry:63.96; History:70.98; English Language:71.45; Geography:61.70; Biology:62.98,Moderate,High,FALSE,Low,Needs Improvement,High,Separated,979.74,Rented,TRUE,TRUE,FALSE,FALSE,FALSE,4.1,TRUE,TRUE,Entertainment,FALSE,2.6,None,None,TRUE,1.3
Linda Alexander,Good,89.61,Front,Mathematics:85.89; Art:70.93; Physics:73.01; Chemistry:73.66; History:74.26; English Language:80.44; Geography:72.67; Biology:68.04,Low,Moderate,TRUE,Not Specified,Needs Improvement,High,Widowed,3465.71,Temporary Shelter,FALSE,FALSE,FALSE,FALSE,TRUE,5.3,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Jennifer Castillo,Average,76.16,Front,Mathematics:78.91; Art:80.60; Physics:79.18; Chemistry:86.70; History:78.77; English Language:81.54; Geography:75.83; Biology:88.77,Moderate,Low,FALSE,Not Specified,Needs Improvement,Low,Married,3047.56,Shared,FALSE,TRUE,TRUE,TRUE,FALSE,3.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1
Denise Figueroa,Good,97.74,Side,Mathematics:67.10; Art:70.57; Physics:69.07; Chemistry:81.54; History:87.24; English Language:69.64; Geography:75.41; Biology:70.32,Low,Low,FALSE,Not Specified,Moderate,Low,Married,1485.29,Owned,TRUE,TRUE,FALSE,TRUE,TRUE,5.8,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Jonathan Bowen,Average,78.38,Back,Mathematics:63.59; Art:66.74; Physics:71.01; Chemistry:68.49; History:77.07; English Language:68.55; Geography:83.49; Biology:70.27,Moderate,Moderate,FALSE,Moderate,Needs Improvement,High,Married,1155.89,Rented,TRUE,FALSE,FALSE,TRUE,TRUE,5.9,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.6
Christina Haley,Average,84.41,Front,Mathematics:80.15; Art:77.39; Physics:72.66; Chemistry:81.75; History:75.23; English Language:61.16; Geography:77.88; Biology:77.61,High,High,FALSE,Not Specified,Moderate,None,Married,1851.24,Owned,FALSE,FALSE,TRUE,TRUE,FALSE,4.4,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Sarah Rodriguez,Good,94.52,Front,Mathematics:76.61; Art:70.88; Physics:67.79; Chemistry:78.92; History:70.49; English Language:70.23; Geography:60.17; Biology:78.61,High,Moderate,FALSE,High,Good,High,Separated,4823.38,Not Specified,FALSE,FALSE,FALSE,FALSE,TRUE,2.9,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Wesley Macias,Average,87.72,Front,Mathematics:57.97; Art:65.38; Physics:63.76; Chemistry:60.05; History:61.07; English Language:64.95; Geography:65.82; Biology:64.01,High,Moderate,TRUE,Not Specified,Needs Improvement,None,Single,935.27,Temporary Shelter,TRUE,TRUE,TRUE,TRUE,FALSE,2.4,FALSE,TRUE,Gaming,FALSE,1.8,None,None,FALSE,0
Paul Davis,Average,96.08,Middle,Mathematics:62.84; Art:69.60; Physics:59.81; Chemistry:70.45; History:78.41; English Language:66.26; Geography:65.73; Biology:64.61,High,Moderate,FALSE,High,Moderate,High,Widowed,1283.4,Owned,FALSE,FALSE,FALSE,TRUE,TRUE,2.6,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.7
Jennifer Reyes,Good,97.76,Side,Mathematics:81.39; Art:71.49; Physics:65.84; Chemistry:82.30; History:80.47; English Language:72.94; Geography:74.52; Biology:78.42,Moderate,High,FALSE,Not Specified,Good,None,Separated,3339.75,Owned,FALSE,FALSE,TRUE,TRUE,TRUE,4.6,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Eric Glass,Average,87.78,Front,Mathematics:59.47; Art:64.27; Physics:63.90; Chemistry:53.19; History:54.82; English Language:63.00; Geography:52.93; Biology:52.73,Moderate,Moderate,TRUE,High,Moderate,High,Married,2740.15,Not Specified,FALSE,TRUE,FALSE,TRUE,FALSE,3.5,TRUE,TRUE,Gaming,TRUE,2.5,Neutral,Educational,FALSE,0
Gregory Weaver,Good,97.06,Back,Mathematics:93.93; Art:88.51; Physics:93.51; Chemistry:96.46; History:94.74; English Language:90.77; Geography:91.06; Biology:99.99,Low,Low,TRUE,High,Needs Improvement,Moderate,Widowed,3558.66,Rented,FALSE,TRUE,TRUE,FALSE,TRUE,5.8,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Alison Campbell,Average,98.31,Front,Mathematics:53.23; Art:59.70; Physics:61.57; Chemistry:62.06; History:62.70; English Language:65.05; Geography:60.86; Biology:56.12,Moderate,Moderate,TRUE,High,Needs Improvement,None,Separated,1745.04,Shared,TRUE,TRUE,TRUE,TRUE,FALSE,5.3,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Sarah Tran,Good,90.67,Middle,Mathematics:77.01; Art:76.55; Physics:68.60; Chemistry:85.99; History:81.22; English Language:75.69; Geography:76.80; Biology:64.40,High,Low,TRUE,High,Needs Improvement,High,Widowed,3140.41,Not Specified,FALSE,FALSE,TRUE,TRUE,TRUE,6,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Dr. Joyce Stanley,Needs Improvement,76.22,Side,Mathematics:27.40; Art:31.30; Physics:31.41; Chemistry:27.84; History:37.32; English Language:31.93; Geography:40.97; Biology:28.91,Low,Moderate,FALSE,Not Specified,Needs Improvement,Moderate,Single,3748.82,Temporary Shelter,TRUE,FALSE,FALSE,FALSE,FALSE,3,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.3
Christina James,Good,87.27,Side,Mathematics:86.64; Art:86.08; Physics:84.15; Chemistry:82.02; History:80.51; English Language:95.00; Geography:85.42; Biology:97.66,Low,Low,FALSE,Low,Moderate,Low,Single,2621.3,Shared,FALSE,FALSE,TRUE,TRUE,FALSE,3.7,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Mario Jimenez,Average,86.46,Side,Mathematics:65.16; Art:58.57; Physics:73.22; Chemistry:63.77; History:68.62; English Language:62.71; Geography:72.42; Biology:75.26,Low,High,FALSE,Moderate,Moderate,None,Separated,3631.57,Not Specified,FALSE,TRUE,FALSE,TRUE,FALSE,4.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Cynthia Knight,Average,80.97,Side,Mathematics:64.07; Art:61.91; Physics:59.99; Chemistry:48.16; History:61.12; English Language:59.88; Geography:58.54; Biology:56.87,High,Low,TRUE,Moderate,Good,Moderate,Separated,2223.34,Owned,FALSE,TRUE,TRUE,TRUE,FALSE,5.8,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.8
Dr. Heather Price,Average,86.69,Back,Mathematics:58.02; Art:55.15; Physics:49.11; Chemistry:64.71; History:54.82; English Language:68.28; Geography:75.20; Biology:67.42,Moderate,Moderate,FALSE,Moderate,Good,None,Divorced,3681.16,Temporary Shelter,FALSE,TRUE,FALSE,FALSE,FALSE,3.7,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Cynthia Hickman,Average,77.27,Side,Mathematics:74.10; Art:69.29; Physics:70.01; Chemistry:73.82; History:84.78; English Language:82.93; Geography:80.06; Biology:64.55,Moderate,Low,FALSE,High,Good,Moderate,Single,2434.47,Shared,FALSE,FALSE,FALSE,FALSE,FALSE,2.6,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Jason Ball,Average,93.84,Middle,Mathematics:50.22; Art:46.50; Physics:63.14; Chemistry:47.31; History:63.19; English Language:52.90; Geography:52.64; Biology:53.17,High,Low,TRUE,Moderate,Good,Low,Divorced,4261.11,Not Specified,TRUE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,Education,TRUE,2.5,None,Educational,TRUE,1.9
Elizabeth Strong,Average,92.91,Side,Mathematics:37.04; Art:31.47; Physics:39.15; Chemistry:38.38; History:40.74; English Language:25.37; Geography:26.54; Biology:34.91,Moderate,Low,TRUE,Not Specified,Good,Moderate,Married,2116.43,Not Specified,FALSE,FALSE,FALSE,TRUE,FALSE,4.1,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.6
Carol Bradshaw,Good,76.54,Back,Mathematics:77.76; Art:77.17; Physics:83.43; Chemistry:93.12; History:80.96; English Language:84.89; Geography:76.97; Biology:86.25,High,Moderate,FALSE,Low,Needs Improvement,Low,Separated,1535.63,Temporary Shelter,FALSE,TRUE,FALSE,TRUE,FALSE,5.9,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.6
Adriana Davila,Average,85.52,Side,Mathematics:60.89; Art:64.91; Physics:64.38; Chemistry:72.45; History:56.09; English Language:57.43; Geography:59.23; Biology:55.80,Moderate,High,FALSE,Moderate,Needs Improvement,High,Separated,3276.37,Not Specified,FALSE,TRUE,TRUE,FALSE,TRUE,2.3,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.9
Regina Flores,Average,85.47,Side,Mathematics:60.17; Art:67.18; Physics:67.52; Chemistry:74.59; History:67.02; English Language:63.47; Geography:73.08; Biology:65.22,High,High,FALSE,High,Good,Moderate,Married,4567.68,Owned,TRUE,FALSE,FALSE,TRUE,TRUE,2.5,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Patricia Alvarez,Average,91.97,Middle,Mathematics:48.26; Art:52.47; Physics:47.65; Chemistry:47.55; History:52.90; English Language:46.29; Geography:58.22; Biology:53.03,Moderate,Low,FALSE,High,Good,Moderate,Divorced,1641,Not Specified,FALSE,TRUE,FALSE,TRUE,FALSE,2.2,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Emily Tyler,Average,85.2,Back,Mathematics:62.03; Art:54.50; Physics:51.36; Chemistry:53.39; History:64.25; English Language:56.26; Geography:50.66; Biology:57.41,Low,Moderate,FALSE,High,Good,High,Widowed,1332.4,Not Specified,FALSE,FALSE,TRUE,FALSE,FALSE,5.8,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Ross Hernandez,Good,96.57,Back,Mathematics:94.28; Art:82.94; Physics:84.99; Chemistry:93.36; History:86.39; English Language:87.71; Geography:90.01; Biology:89.21,High,Moderate,FALSE,Moderate,Moderate,Moderate,Widowed,3556.91,Owned,FALSE,TRUE,TRUE,TRUE,FALSE,2.7,FALSE,TRUE,Gaming,TRUE,2.5,None,None,FALSE,0
Jonathan Ford,Average,94.19,Middle,Mathematics:40.30; Art:43.01; Physics:50.60; Chemistry:45.47; History:46.97; English Language:39.39; Geography:42.77; Biology:47.14,High,Low,FALSE,Moderate,Good,High,Separated,4293.69,Owned,FALSE,TRUE,TRUE,TRUE,TRUE,4.8,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Hailey Hawkins,Average,87.71,Back,Mathematics:70.76; Art:70.29; Physics:79.12; Chemistry:69.18; History:69.38; English Language:82.11; Geography:78.26; Biology:75.69,Low,Moderate,TRUE,Moderate,Needs Improvement,Low,Divorced,579.66,Not Specified,TRUE,FALSE,FALSE,TRUE,FALSE,3.8,TRUE,TRUE,Work,TRUE,2.3,Positive,Gaming,TRUE,0.7
John Ramirez,Average,88.82,Front,Mathematics:60.90; Art:54.97; Physics:59.09; Chemistry:51.65; History:49.08; English Language:51.52; Geography:50.15; Biology:54.31,Low,Moderate,TRUE,High,Needs Improvement,Moderate,Married,4556.73,Not Specified,FALSE,TRUE,TRUE,FALSE,TRUE,2.3,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.4
Ms. Lauren Sanders MD,Good,95.96,Front,Mathematics:72.98; Art:72.89; Physics:84.94; Chemistry:81.12; History:67.79; English Language:84.76; Geography:74.62; Biology:65.13,Low,Low,FALSE,Moderate,Needs Improvement,None,Separated,4834.32,Shared,TRUE,TRUE,TRUE,TRUE,TRUE,3.6,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.7
Susan Williams,Average,96.81,Back,Mathematics:48.02; Art:40.73; Physics:37.00; Chemistry:50.02; History:45.26; English Language:52.14; Geography:47.67; Biology:44.52,Low,High,TRUE,Low,Needs Improvement,Moderate,Single,532.34,Temporary Shelter,FALSE,TRUE,FALSE,FALSE,FALSE,3.2,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Miranda Jones,Average,98.48,Side,Mathematics:61.11; Art:55.10; Physics:61.87; Chemistry:61.21; History:69.39; English Language:57.76; Geography:60.54; Biology:54.24,Low,High,FALSE,Moderate,Good,Moderate,Married,4689.88,Rented,TRUE,TRUE,FALSE,FALSE,TRUE,2.6,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,2
Linda Martinez,Good,78.4,Side,Mathematics:88.55; Art:98.45; Physics:89.74; Chemistry:91.07; History:82.49; English Language:89.67; Geography:91.94; Biology:90.92,High,High,FALSE,High,Good,None,Separated,3705.04,Shared,FALSE,TRUE,FALSE,FALSE,FALSE,3.3,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Eric West,Average,81.88,Side,Mathematics:52.61; Art:55.51; Physics:53.72; Chemistry:57.91; History:45.03; English Language:57.84; Geography:48.36; Biology:48.90,Low,High,FALSE,Not Specified,Needs Improvement,High,Separated,3096.94,Not Specified,FALSE,TRUE,FALSE,FALSE,FALSE,4.7,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Kristin Pierce,Average,82.19,Back,Mathematics:88.52; Art:67.57; Physics:71.50; Chemistry:69.60; History:81.70; English Language:58.67; Geography:77.76; Biology:70.60,Moderate,Moderate,TRUE,Moderate,Good,Moderate,Single,725.11,Temporary Shelter,TRUE,TRUE,FALSE,FALSE,FALSE,3.5,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,0.6
Stephen Jones,Good,85.28,Middle,Mathematics:79.26; Art:79.01; Physics:79.74; Chemistry:69.48; History:76.35; English Language:82.33; Geography:73.84; Biology:82.20,Low,High,FALSE,Low,Needs Improvement,Moderate,Married,3693.94,Shared,TRUE,TRUE,TRUE,TRUE,TRUE,3.6,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.5
Heidi Johnson DDS,Average,85.52,Middle,Mathematics:72.06; Art:68.70; Physics:73.39; Chemistry:73.40; History:77.47; English Language:76.99; Geography:76.12; Biology:75.88,Low,Low,TRUE,Low,Good,Low,Widowed,1690.12,Not Specified,TRUE,TRUE,FALSE,TRUE,TRUE,4.2,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Natalie Wilson,Average,82.02,Front,Mathematics:73.10; Art:70.86; Physics:70.96; Chemistry:71.31; History:56.77; English Language:62.58; Geography:75.14; Biology:75.99,Low,High,FALSE,Moderate,Good,None,Single,2548.31,Rented,TRUE,TRUE,FALSE,TRUE,FALSE,2.7,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Benjamin Herring Jr.,Average,91.98,Side,Mathematics:47.73; Art:50.68; Physics:57.62; Chemistry:58.47; History:56.97; English Language:50.48; Geography:46.10; Biology:51.75,Moderate,High,FALSE,Not Specified,Moderate,High,Single,3378.75,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,3.7,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Cynthia Martin,Good,94.95,Front,Mathematics:87.26; Art:100.00; Physics:97.60; Chemistry:87.74; History:95.36; English Language:94.46; Geography:89.88; Biology:96.31,Low,High,FALSE,High,Good,High,Separated,4298.24,Owned,FALSE,FALSE,TRUE,FALSE,TRUE,4.2,FALSE,TRUE,Education,FALSE,1.8,None,None,TRUE,0.8
Taylor Gutierrez,Average,94.68,Back,Mathematics:59.48; Art:49.03; Physics:60.18; Chemistry:55.52; History:53.54; English Language:62.93; Geography:53.51; Biology:63.19,Moderate,High,FALSE,High,Good,Moderate,Single,2448.88,Temporary Shelter,FALSE,FALSE,FALSE,TRUE,TRUE,3.9,TRUE,TRUE,Education,TRUE,3.3,Negative,Educational,TRUE,0.8
Stacy Mckenzie,Average,89.78,Middle,Mathematics:64.11; Art:68.19; Physics:68.50; Chemistry:71.57; History:70.42; English Language:68.32; Geography:69.07; Biology:66.95,Moderate,Low,TRUE,Moderate,Good,High,Married,3456.06,Shared,FALSE,TRUE,TRUE,FALSE,TRUE,2.2,TRUE,TRUE,Gaming,FALSE,2,None,None,TRUE,1
